Cuenta,Subcuenta,Objeto/proyecto,Subproyecto,Apropiación en precios corrientes,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Año,Apropiación en precios constantes (2025)
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,7665199900.0,1315,Funcionamiento,Fondo adaptación,13,Hacienda,2025,7665199900.0
Adquisición de bienes  y servicios,,,,18164334500.0,1315,Funcionamiento,Fondo adaptación,13,Hacienda,2025,18164334500.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),64300000.0,1315,Funcionamiento,Fondo adaptación,13,Hacienda,2025,64300000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,200000.0,1315,Funcionamiento,Fondo adaptación,13,Hacienda,2025,200000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,1415000000.0,1315,Funcionamiento,Fondo adaptación,13,Hacienda,2025,1415000000.0
Inversión,,,,602203727468.0,1315,Inversión,Fondo adaptación,13,Hacienda,2025,602203727468.0
Servicio de la deuda pública externa,Principal,Préstamos,,21818288933306.0,1401,Deuda,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,2025,21818288933306.0
Servicio de la deuda pública externa,Intereses,Títulos de deuda,,10991599194813.0,1401,Deuda,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,2025,10991599194813.0
Servicio de la deuda pública externa,Intereses,Préstamos,,7761449789281.0,1401,Deuda,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,2025,7761449789281.0
Servicio de la deuda pública externa,Comisiones y otros gastos,Títulos de deuda,,54946652123.0,1401,Deuda,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,2025,54946652123.0
Servicio de la deuda pública externa,Comisiones y otros gastos,Préstamos,,90507197680.0,1401,Deuda,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,2025,90507197680.0
Servicio de la deuda pública externa,Comisiones y otros gastos,Otras cuentas por pagar,,6919994796.0,1401,Deuda,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,2025,6919994796.0
Servicio de la deuda pública interna,Principal,Títulos de deuda,,34836582854626.0,1401,Deuda,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,2025,34836582854626.0
Servicio de la deuda pública interna,Principal,Préstamos,,28001000000.0,1401,Deuda,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,2025,28001000000.0
Servicio de la deuda pública interna,Principal,Otras cuentas por pagar,,4000000000000.0,1401,Deuda,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,2025,4000000000000.0
Servicio de la deuda pública interna,Intereses,Títulos de deuda,,38357936153533.0,1401,Deuda,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,2025,38357936153533.0
Servicio de la deuda pública interna,Intereses,Préstamos,,280000000.0,1401,Deuda,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,2025,280000000.0
Servicio de la deuda pública interna,Comisiones y otros gastos,Títulos de deuda,,294809849793.0,1401,Deuda,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,2025,294809849793.0
Gastos de personal,Planta de personal permanente,Salario,,74110474087.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,74110474087.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,14992366511.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,14992366511.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,22668220428.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,22668220428.0
Adquisición de bienes  y servicios,,,,100303560000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,100303560000.0
Transferencias corrientes,Subvenciones,A empresas  públicas no financieras,Subvenciones a satena s.a. como único operador de rutas sociales. (art. 240 ley 1753 de 2015),83153820000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,83153820000.0
Transferencias corrientes,A gobiernos y organizaciones internacionales,A organizaciones internacionales,,63280000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,63280000.0
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Programa de desmovilización y sometimiento (decreto 128 de 2003 y 965 de 2020),14501860000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,14501860000.0
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Fondo de defensa técnica y especializada de los miembros de la fuerza pública,16802171629.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,16802171629.0
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,190000000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,190000000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Cuotas partes pensionales (de pensiones),11990720000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,11990720000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Bonos pensionales (de pensiones),97245460000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,97245460000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),611816853.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,611816853.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Indemnización por disminución de la capacidad psicofísica (no de pensiones),61480000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,61480000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Transferir al fondo de solidaridad de la caja de vivienda militar y de policía. numeral 5 parágrafo 2 artículo 1 ley 1305 de 2009 (no de pensiones),8010151200.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,8010151200.0
Transferencias corrientes,Sentencias y conciliaciones,,,468411135792.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,468411135792.0
Disminución de pasivos,Cesantías,,,7000000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,7000000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,1100000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,1100000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,5000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,5000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,43450000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,43450000000.0
Servicio de la deuda pública interna,Principal,Otras cuentas por pagar,,327684852349.0,1501,Deuda,Ministerio de defensa nacional,15,Defensa y policía,2025,327684852349.0
Servicio de la deuda pública interna,Fondo de contingencias,Aportes al fondo de contingencias,,1216740147487.0,1501,Deuda,Ministerio de defensa nacional,15,Defensa y policía,2025,1216740147487.0
Inversión,,,,456034519405.0,1501,Inversión,Ministerio de defensa nacional,15,Defensa y policía,2025,456034519405.0
Gastos de personal,Planta de personal permanente,Salario,,20089178705.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,20089178705.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,6442546808.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,6442546808.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,2459648869.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,2459648869.0
Gastos de personal,Personal supernumerario y planta temporal,Salario,,5031614200.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,5031614200.0
Gastos de personal,Personal supernumerario y planta temporal,Contribuciones inherentes a la nómina,,2628068377.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,2628068377.0
Adquisición de bienes  y servicios,,,,98442452941.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,98442452941.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),72000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,72000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Indemnización por disminución de la capacidad psicofísica (no de pensiones),63000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,63000000.0
Disminución de pasivos,Cesantías,,,400000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,400000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,80000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,80000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,520000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,520000000.0
Inversión,,,,26698354893.0,1501,Inversión,Ministerio de defensa nacional,15,Defensa y policía,2025,26698354893.0
Gastos de personal,Planta de personal permanente,Salario,,6080060675987.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,6080060675987.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1921655997423.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,1921655997423.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,3208554199584.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,3208554199584.0
Gastos de personal,Personal supernumerario y planta temporal,Salario,,21592335500.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,21592335500.0
Gastos de personal,Personal supernumerario y planta temporal,Contribuciones inherentes a la nómina,,5833444400.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,5833444400.0
Adquisición de bienes  y servicios,,,,1845193402484.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,1845193402484.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),743639631.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,743639631.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Indemnización por disminución de la capacidad psicofísica (no de pensiones),120400000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,120400000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Compensación por muerte (no de pensiones),11253070576.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,11253070576.0
Disminución de pasivos,Cesantías,,,47763775940.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,47763775940.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,29638200000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,29638200000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,1141665999.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,1141665999.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Contribución de valorización municipal,,400000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,400000000.0
"Gastos por tributos, multas, sanciones e intereses de mora","Multas, sanciones e intereses de mora",,,958532776.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,958532776.0
Inversión,,,,442938134138.0,1501,Inversión,Ministerio de defensa nacional,15,Defensa y policía,2025,442938134138.0
Gastos de personal,Planta de personal permanente,Salario,,1045010547342.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,1045010547342.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,243054978696.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,243054978696.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,599252168207.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,599252168207.0
Gastos de personal,Personal supernumerario y planta temporal,Salario,,9341000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,9341000000.0
Gastos de personal,Personal supernumerario y planta temporal,Contribuciones inherentes a la nómina,,3702000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,3702000000.0
Gastos de personal,Personal supernumerario y planta temporal,Remuneraciones no constitutivas de factor salarial,,454000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,454000000.0
Adquisición de bienes  y servicios,,,,579225746051.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,579225746051.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),490000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,490000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Indemnización por disminución de la capacidad psicofísica (no de pensiones),46656000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,46656000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Compensación por muerte (no de pensiones),1678000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,1678000000.0
Disminución de pasivos,Cesantías,,,9367000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,9367000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,32805000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,32805000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,743000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,743000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Contribución de valorización municipal,,379000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,379000000.0
Inversión,,,,534311256153.0,1501,Inversión,Ministerio de defensa nacional,15,Defensa y policía,2025,534311256153.0
Gastos de personal,Planta de personal permanente,Salario,,552037651666.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,552037651666.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,139396965090.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,139396965090.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,269989902878.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,269989902878.0
Gastos de personal,Personal supernumerario y planta temporal,Salario,,481457620.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,481457620.0
Gastos de personal,Personal supernumerario y planta temporal,Contribuciones inherentes a la nómina,,164163272.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,164163272.0
Adquisición de bienes  y servicios,,,,874207461434.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,874207461434.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),1489671340.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,1489671340.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Indemnización por disminución de la capacidad psicofísica (no de pensiones),14000000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,14000000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Compensación por muerte (no de pensiones),300000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,300000000.0
Disminución de pasivos,Cesantías,,,16000000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,16000000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,10127240000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,10127240000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,976260000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,976260000.0
Inversión,,,,612127092114.0,1501,Inversión,Ministerio de defensa nacional,15,Defensa y policía,2025,612127092114.0
Gastos de personal,Planta de personal permanente,Salario,,104757678054.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,104757678054.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,28970928078.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,28970928078.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,6174610194.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,6174610194.0
Adquisición de bienes  y servicios,,,,1101297989869.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,1101297989869.0
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Transferencia al hospital militar central,431355000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,431355000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),489018805.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,489018805.0
Transferencias corrientes,A empresas diferente de subvenciones,Actividades de atención a la salud humana y de asistencia social,Financiación de beneficiarios del régimen subsidiado en salud. art 10 ley 1122 de 2007,155011000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,155011000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,49000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,49000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Contribución de vigilancia – superintendencia nacional de salud,,1850000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,1850000000.0
"Gastos por tributos, multas, sanciones e intereses de mora","Multas, sanciones e intereses de mora",,,11000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,11000000.0
Inversión,,,,28648040169.0,1501,Inversión,Ministerio de defensa nacional,15,Defensa y policía,2025,28648040169.0
Gastos de personal,Planta de personal permanente,Salario,,24182561680.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,24182561680.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,7616545057.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,7616545057.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,5310200628.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,5310200628.0
Adquisición de bienes  y servicios,,,,67021613785.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,67021613785.0
Transferencias corrientes,A gobiernos y organizaciones internacionales,A organizaciones internacionales,,273500000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,273500000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),229100000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,229100000.0
Gastos de comercialización y producción,,,,77500000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,77500000000.0
Disminución de pasivos,Cesantías,,,490000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,490000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,1708575000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,1708575000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,24380000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,24380000.0
Inversión,,,,54275077800.0,1501,Inversión,Ministerio de defensa nacional,15,Defensa y policía,2025,54275077800.0
Gastos de personal,Planta de personal permanente,Salario,,13681940378.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,13681940378.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,4508925953.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,4508925953.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,3344288224.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,3344288224.0
Adquisición de bienes  y servicios,,,,11533860000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,11533860000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones de asistencia social,"Derechos de los soldados cuando reciben lesiones permanentes, literal f, art. 40, ley 48 de 1993 (no de pensiones)",17297280.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,17297280.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones de asistencia social,Subsidio veteranos guerra de korea y conflicto con el perú. ley 683 de 2001 (no de pensiones),4635671000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,4635671000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),1905601241501.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,1905601241501.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),90000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,90000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Auxilios funerarios (otras prestaciones de jubilación),4855000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,4855000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Aporte previsión social servicios médicos (otras prestaciones de jubilación),132823962800.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,132823962800.0
Transferencias corrientes,Becas y otros beneficios de educación,Becas y otros beneficios de educación,Transferencia convenios icetex,10029000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,10029000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,1000000.0,1501,Funcionamiento,Ministerio de defensa nacional,15,Defensa y policía,2025,1000000.0
Gastos de personal,Planta de personal permanente,Salario,,6749804848.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,6749804848.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,2310559715.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,2310559715.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,844904838.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,844904838.0
Adquisición de bienes  y servicios,,,,13720879164.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,13720879164.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),1963665186.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,1963665186.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Cuotas partes pensionales (de pensiones),17866891.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,17866891.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Bonos pensionales (de pensiones),1768034432.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,1768034432.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),60000000.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,60000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Asignaciónes de retiro (no de pensiones),6706362685972.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,6706362685972.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Asignaciónes de retiro (no de pensiones),333237862767.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,333237862767.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Aporte previsión social servicios médicos (otras prestaciones de jubilación),565586006721.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,565586006721.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,"Bienestar social afiliados de la caja de retiro de las fuerzas militares y la caja de sueldos de retiro de la policía nacional, decretos 2002 y 2003 de 1984 (no de pensiones)",411521580.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,411521580.0
Transferencias corrientes,Sentencias y conciliaciones,,,16863065000.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,16863065000.0
Transferencias corrientes,Sentencias y conciliaciones,,,12206387000.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,12206387000.0
Gastos de comercialización y producción,,,,6619819599.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,6619819599.0
Disminución de pasivos,Cesantías,,,814719426.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,814719426.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,2199031000.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,2199031000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,7804759582.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,7804759582.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,7067675251.0,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,7067675251.0
Servicio de la deuda pública interna,Fondo de contingencias,Aportes al fondo de contingencias,,10282307696.0,1503,Deuda,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,10282307696.0
Inversión,,,,16476795312.0,1503,Inversión,Caja de retiro de las fuerzas militares,15,Defensa y policía,2025,16476795312.0
