ENTIDAD,CONCEPTO,NACION,PROPIOS,TOTAL
"DEPARTAMENTO
ADMINISTRATIVO PARA LA
PROSPERIDAD SOCIAL",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO PARA LA
PROSPERIDAD SOCIAL",ADQUISICIÓN DE BIENES Y SERVICIOS,65520.3,0.0,65520.3
"DEPARTAMENTO
ADMINISTRATIVO PARA LA
PROSPERIDAD SOCIAL",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO PARA LA
PROSPERIDAD SOCIAL",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO PARA LA
PROSPERIDAD SOCIAL",GASTOS DE PERSONAL,172199.4,0.0,172199.4
"DEPARTAMENTO
ADMINISTRATIVO PARA LA
PROSPERIDAD SOCIAL",INVERSION,4382993.8,0.0,4382993.8
"DEPARTAMENTO
ADMINISTRATIVO PARA LA
PROSPERIDAD SOCIAL",SERVICIO DE LA DEUDA,1727.5,0.0,1727.5
"DEPARTAMENTO
ADMINISTRATIVO PARA LA
PROSPERIDAD SOCIAL",TRANSFERENCIAS,3924.4,0.0,3924.4
"DEPARTAMENTO
ADMINISTRATIVO PARA LA
PROSPERIDAD SOCIAL","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",34793.0,0.0,34793.0
"DIRECCIÓN NACIONAL DE
BOMBEROS",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"DIRECCIÓN NACIONAL DE
BOMBEROS",ADQUISICIÓN DE BIENES Y SERVICIOS,4540.1,0.0,4540.1
"DIRECCIÓN NACIONAL DE
BOMBEROS",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"DIRECCIÓN NACIONAL DE
BOMBEROS",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"DIRECCIÓN NACIONAL DE
BOMBEROS",GASTOS DE PERSONAL,4647.0,0.0,4647.0
"DIRECCIÓN NACIONAL DE
BOMBEROS",INVERSION,21666.5,0.0,21666.5
"DIRECCIÓN NACIONAL DE
BOMBEROS",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"DIRECCIÓN NACIONAL DE
BOMBEROS",TRANSFERENCIAS,0.0,0.0,0.0
"DIRECCIÓN NACIONAL DE
BOMBEROS","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",198.0,0.0,198.0
"DIRECCIÓN NACIONALDEL
DERECHO DE AUTOR",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"DIRECCIÓN NACIONALDEL
DERECHO DE AUTOR",ADQUISICIÓN DE BIENES Y SERVICIOS,784.3,0.0,784.3
"DIRECCIÓN NACIONALDEL
DERECHO DE AUTOR",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"DIRECCIÓN NACIONALDEL
DERECHO DE AUTOR",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"DIRECCIÓN NACIONALDEL
DERECHO DE AUTOR",GASTOS DE PERSONAL,5393.9,0.0,5393.9
"DIRECCIÓN NACIONALDEL
DERECHO DE AUTOR",INVERSION,285.1,0.0,285.1
"DIRECCIÓN NACIONALDEL
DERECHO DE AUTOR",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"DIRECCIÓN NACIONALDEL
DERECHO DE AUTOR",TRANSFERENCIAS,97.6,0.0,97.6
"DIRECCIÓN NACIONALDEL
DERECHO DE AUTOR","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",41.4,0.0,41.4
"ESCUELA SUPERIOR DE
ADMINISTRACIÓN PÚBLICA
(ESAP)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"ESCUELA SUPERIOR DE
ADMINISTRACIÓN PÚBLICA
(ESAP)",ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,31553.9,31553.9
"ESCUELA SUPERIOR DE
ADMINISTRACIÓN PÚBLICA
(ESAP)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"ESCUELA SUPERIOR DE
ADMINISTRACIÓN PÚBLICA
(ESAP)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"ESCUELA SUPERIOR DE
ADMINISTRACIÓN PÚBLICA
(ESAP)",GASTOS DE PERSONAL,0.0,124710.4,124710.4
"ESCUELA SUPERIOR DE
ADMINISTRACIÓN PÚBLICA
(ESAP)",INVERSION,0.0,272535.6,272535.6
"ESCUELA SUPERIOR DE
ADMINISTRACIÓN PÚBLICA
(ESAP)",SERVICIO DE LA DEUDA,0.0,671.7,671.7
"ESCUELA SUPERIOR DE
ADMINISTRACIÓN PÚBLICA
(ESAP)",TRANSFERENCIAS,0.0,1881.6,1881.6
"ESCUELA SUPERIOR DE
ADMINISTRACIÓN PÚBLICA
(ESAP)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,2189.2,2189.2
"FISCALÍA GENERAL DE LA
NACIÓN",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"FISCALÍA GENERAL DE LA
NACIÓN",ADQUISICIÓN DE BIENES Y SERVICIOS,764151.8,0.0,764151.8
"FISCALÍA GENERAL DE LA
NACIÓN",DISMINUCIÓN DE PASIVOS,3077.0,0.0,3077.0
"FISCALÍA GENERAL DE LA
NACIÓN",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"FISCALÍA GENERAL DE LA
NACIÓN",GASTOS DE PERSONAL,4960134.6,0.0,4960134.6
"FISCALÍA GENERAL DE LA
NACIÓN",INVERSION,122807.2,0.0,122807.2
"FISCALÍA GENERAL DE LA
NACIÓN",SERVICIO DE LA DEUDA,569292.9,0.0,569292.9
"FISCALÍA GENERAL DE LA
NACIÓN",TRANSFERENCIAS,879136.0,0.0,879136.0
"FISCALÍA GENERAL DE LA
NACIÓN","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",16960.7,0.0,16960.7
FONDO ADAPTACIÓN,ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
FONDO ADAPTACIÓN,ADQUISICIÓN DE BIENES Y SERVICIOS,18164.3,0.0,18164.3
FONDO ADAPTACIÓN,DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
FONDO ADAPTACIÓN,GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
FONDO ADAPTACIÓN,GASTOS DE PERSONAL,31354.1,0.0,31354.1
FONDO ADAPTACIÓN,INVERSION,602203.7,0.0,602203.7
FONDO ADAPTACIÓN,SERVICIO DE LA DEUDA,0.0,0.0,0.0
FONDO ADAPTACIÓN,TRANSFERENCIAS,64.3,0.0,64.3
FONDO ADAPTACIÓN,"TRIBUTOS, MULTAS, SANCIONES, INTERÉS",1415.2,0.0,1415.2
"FONDO DE PREVISIÓN SOCIAL
DEL CONGRESO",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"FONDO DE PREVISIÓN SOCIAL
DEL CONGRESO",ADQUISICIÓN DE BIENES Y SERVICIOS,3677.4,500.0,4177.4
"FONDO DE PREVISIÓN SOCIAL
DEL CONGRESO",DISMINUCIÓN DE PASIVOS,5394.4,0.0,5394.4
"FONDO DE PREVISIÓN SOCIAL
DEL CONGRESO",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"FONDO DE PREVISIÓN SOCIAL
DEL CONGRESO",GASTOS DE PERSONAL,6745.2,0.0,6745.2
"FONDO DE PREVISIÓN SOCIAL
DEL CONGRESO",INVERSION,0.0,0.0,0.0
"FONDO DE PREVISIÓN SOCIAL
DEL CONGRESO",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"FONDO DE PREVISIÓN SOCIAL
DEL CONGRESO",TRANSFERENCIAS,332888.5,76316.3,409204.8
"FONDO DE PREVISIÓN SOCIAL
DEL CONGRESO","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,70.7,70.7
"FONDO ESPECIAL PARA LA
ADMINISTRACIÓN DE BIENES DE
LA FISCALÍA GENERALI DE LA
NACIÓN",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"FONDO ESPECIAL PARA LA
ADMINISTRACIÓN DE BIENES DE
LA FISCALÍA GENERALI DE LA
NACIÓN",ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,18904.2,18904.2
"FONDO ESPECIAL PARA LA
ADMINISTRACIÓN DE BIENES DE
LA FISCALÍA GENERALI DE LA
NACIÓN",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"FONDO ESPECIAL PARA LA
ADMINISTRACIÓN DE BIENES DE
LA FISCALÍA GENERALI DE LA
NACIÓN",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"FONDO ESPECIAL PARA LA
ADMINISTRACIÓN DE BIENES DE
LA FISCALÍA GENERALI DE LA
NACIÓN",GASTOS DE PERSONAL,0.0,0.0,0.0
"FONDO ESPECIAL PARA LA
ADMINISTRACIÓN DE BIENES DE
LA FISCALÍA GENERALI DE LA
NACIÓN",INVERSION,0.0,19276.4,19276.4
"FONDO ESPECIAL PARA LA
ADMINISTRACIÓN DE BIENES DE
LA FISCALÍA GENERALI DE LA
NACIÓN",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"FONDO ESPECIAL PARA LA
ADMINISTRACIÓN DE BIENES DE
LA FISCALÍA GENERALI DE LA
NACIÓN",TRANSFERENCIAS,0.0,0.0,0.0
"FONDO ESPECIAL PARA LA
ADMINISTRACIÓN DE BIENES DE
LA FISCALÍA GENERALI DE LA
NACIÓN","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,665.8,665.8
FONDO NACIONAL AMBIENTAL,ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
FONDO NACIONAL AMBIENTAL,ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,0.0,0.0
FONDO NACIONAL AMBIENTAL,DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
FONDO NACIONAL AMBIENTAL,GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
FONDO NACIONAL AMBIENTAL,GASTOS DE PERSONAL,0.0,0.0,0.0
FONDO NACIONAL AMBIENTAL,INVERSION,0.0,191420.3,191420.3
FONDO NACIONAL AMBIENTAL,SERVICIO DE LA DEUDA,0.0,0.0,0.0
FONDO NACIONAL AMBIENTAL,TRANSFERENCIAS,0.0,98408.2,98408.2
FONDO NACIONAL AMBIENTAL,"TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,506.3,506.3
"FONDO NACIONAL DE VIVIENDA.
FONVIVIENDA",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"FONDO NACIONAL DE VIVIENDA.
FONVIVIENDA",ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,0.0,0.0
"FONDO NACIONAL DE VIVIENDA.
FONVIVIENDA",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"FONDO NACIONAL DE VIVIENDA.
FONVIVIENDA",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"FONDO NACIONAL DE VIVIENDA.
FONVIVIENDA",GASTOS DE PERSONAL,0.0,0.0,0.0
"FONDO NACIONAL DE VIVIENDA.
FONVIVIENDA",INVERSION,2120068.7,0.0,2120068.7
"FONDO NACIONAL DE VIVIENDA.
FONVIVIENDA",SERVICIO DE LA DEUDA,904.7,0.0,904.7
"FONDO NACIONAL DE VIVIENDA.
FONVIVIENDA",TRANSFERENCIAS,0.0,0.0,0.0
"FONDO NACIONAL DE VIVIENDA.
FONVIVIENDA","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",9270.0,0.0,9270.0
"FONDO PASIVO SOCIAL DE
FERROCARRILES NACIONALES
DE COLOMBIA",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"FONDO PASIVO SOCIAL DE
FERROCARRILES NACIONALES
DE COLOMBIA",ADQUISICIÓN DE BIENES Y SERVICIOS,30506.8,8037.0,38543.8
"FONDO PASIVO SOCIAL DE
FERROCARRILES NACIONALES
DE COLOMBIA",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"FONDO PASIVO SOCIAL DE
FERROCARRILES NACIONALES
DE COLOMBIA",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"FONDO PASIVO SOCIAL DE
FERROCARRILES NACIONALES
DE COLOMBIA",GASTOS DE PERSONAL,6766.8,0.0,6766.8
"FONDO PASIVO SOCIAL DE
FERROCARRILES NACIONALES
DE COLOMBIA",INVERSION,0.0,0.0,0.0
"FONDO PASIVO SOCIAL DE
FERROCARRILES NACIONALES
DE COLOMBIA",SERVICIO DE LA DEUDA,7102.0,0.0,7102.0
"FONDO PASIVO SOCIAL DE
FERROCARRILES NACIONALES
DE COLOMBIA",TRANSFERENCIAS,604996.2,194785.5,799781.7
"FONDO PASIVO SOCIAL DE
FERROCARRILES NACIONALES
DE COLOMBIA","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",1539.2,146.6,1685.8
"FONDO ROTATORIO DE LA
POLICÍA",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,95047.0,95047.0
"FONDO ROTATORIO DE LA
POLICÍA",ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,4159.7,4159.7
"FONDO ROTATORIO DE LA
POLICÍA",DISMINUCIÓN DE PASIVOS,0.0,313.0,313.0
"FONDO ROTATORIO DE LA
POLICÍA",GASTOS COMERC. Y PRODUCCION,0.0,273954.1,273954.1
"FONDO ROTATORIO DE LA
POLICÍA",GASTOS DE PERSONAL,0.0,11285.9,11285.9
"FONDO ROTATORIO DE LA
POLICÍA",INVERSION,0.0,5000.0,5000.0
"FONDO ROTATORIO DE LA
POLICÍA",SERVICIO DE LA DEUDA,0.0,7668.0,7668.0
"FONDO ROTATORIO DE LA
POLICÍA",TRANSFERENCIAS,0.0,1681.3,1681.3
"FONDO ROTATORIO DE LA
POLICÍA","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,2183.1,2183.1
"FONDO ROTATORIO DE LA
REGISTRADURÍA",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"FONDO ROTATORIO DE LA
REGISTRADURÍA",ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,71542.0,71542.0
"FONDO ROTATORIO DE LA
REGISTRADURÍA",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"FONDO ROTATORIO DE LA
REGISTRADURÍA",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"FONDO ROTATORIO DE LA
REGISTRADURÍA",GASTOS DE PERSONAL,0.0,0.0,0.0
"FONDO ROTATORIO DE LA
REGISTRADURÍA",INVERSION,8078.0,185934.8,194012.8
"FONDO ROTATORIO DE LA
REGISTRADURÍA",SERVICIO DE LA DEUDA,0.0,10.9,10.9
"FONDO ROTATORIO DE LA
REGISTRADURÍA",TRANSFERENCIAS,0.0,311.6,311.6
"FONDO ROTATORIO DE LA
REGISTRADURÍA","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,2390.7,2390.7
"FONDO ROTATORIO DEL
MINISTERIO DE RELACIONES
EXTERIORES",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"FONDO ROTATORIO DEL
MINISTERIO DE RELACIONES
EXTERIORES",ADQUISICIÓN DE BIENES Y SERVICIOS,345853.1,389095.9,734949.0
"FONDO ROTATORIO DEL
MINISTERIO DE RELACIONES
EXTERIORES",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"FONDO ROTATORIO DEL
MINISTERIO DE RELACIONES
EXTERIORES",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"FONDO ROTATORIO DEL
MINISTERIO DE RELACIONES
EXTERIORES",GASTOS DE PERSONAL,0.0,0.0,0.0
"FONDO ROTATORIO DEL
MINISTERIO DE RELACIONES
EXTERIORES",INVERSION,5966.1,0.0,5966.1
"FONDO ROTATORIO DEL
MINISTERIO DE RELACIONES
EXTERIORES",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"FONDO ROTATORIO DEL
MINISTERIO DE RELACIONES
EXTERIORES",TRANSFERENCIAS,137450.4,16023.5,153473.9
"FONDO ROTATORIO DEL
MINISTERIO DE RELACIONES
EXTERIORES","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",1791.3,424.2,2215.5
FONDO ROTATORIO DEL DANE,ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
FONDO ROTATORIO DEL DANE,ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,2428.7,2428.7
FONDO ROTATORIO DEL DANE,DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
FONDO ROTATORIO DEL DANE,GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
FONDO ROTATORIO DEL DANE,GASTOS DE PERSONAL,0.0,0.0,0.0
FONDO ROTATORIO DEL DANE,INVERSION,0.0,103989.1,103989.1
FONDO ROTATORIO DEL DANE,SERVICIO DE LA DEUDA,0.0,60.9,60.9
FONDO ROTATORIO DEL DANE,TRANSFERENCIAS,0.0,154.0,154.0
FONDO ROTATORIO DEL DANE,"TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,160.0,160.0
"FONDO SOCIAL DE VIVIENDA DE
LA REGISTRADURÍA NACIONAL
DEL ESTADO CIVIL",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,14517.4,14517.4
"FONDO SOCIAL DE VIVIENDA DE
LA REGISTRADURÍA NACIONAL
DEL ESTADO CIVIL",ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,100.5,100.5
"FONDO SOCIAL DE VIVIENDA DE
LA REGISTRADURÍA NACIONAL
DEL ESTADO CIVIL",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"FONDO SOCIAL DE VIVIENDA DE
LA REGISTRADURÍA NACIONAL
DEL ESTADO CIVIL",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"FONDO SOCIAL DE VIVIENDA DE
LA REGISTRADURÍA NACIONAL
DEL ESTADO CIVIL",GASTOS DE PERSONAL,0.0,0.0,0.0
"FONDO SOCIAL DE VIVIENDA DE
LA REGISTRADURÍA NACIONAL
DEL ESTADO CIVIL",INVERSION,0.0,0.0,0.0
"FONDO SOCIAL DE VIVIENDA DE
LA REGISTRADURÍA NACIONAL
DEL ESTADO CIVIL",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"FONDO SOCIAL DE VIVIENDA DE
LA REGISTRADURÍA NACIONAL
DEL ESTADO CIVIL",TRANSFERENCIAS,0.0,30.0,30.0
"FONDO SOCIAL DE VIVIENDA DE
LA REGISTRADURÍA NACIONAL
DEL ESTADO CIVIL","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,37.5,37.5
"FONDO ÚNICO DE TECNOLOGÍAS
DE LA INFORMACIÓN Y LAS
COMUNICACIONES",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"FONDO ÚNICO DE TECNOLOGÍAS
DE LA INFORMACIÓN Y LAS
COMUNICACIONES",ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,15826.9,15826.9
"FONDO ÚNICO DE TECNOLOGÍAS
DE LA INFORMACIÓN Y LAS
COMUNICACIONES",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"FONDO ÚNICO DE TECNOLOGÍAS
DE LA INFORMACIÓN Y LAS
COMUNICACIONES",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"FONDO ÚNICO DE TECNOLOGÍAS
DE LA INFORMACIÓN Y LAS
COMUNICACIONES",GASTOS DE PERSONAL,0.0,0.0,0.0
"FONDO ÚNICO DE TECNOLOGÍAS
DE LA INFORMACIÓN Y LAS
COMUNICACIONES",INVERSION,0.0,1092607.4,1092607.4
"FONDO ÚNICO DE TECNOLOGÍAS
DE LA INFORMACIÓN Y LAS
COMUNICACIONES",SERVICIO DE LA DEUDA,0.0,4181.8,4181.8
"FONDO ÚNICO DE TECNOLOGÍAS
DE LA INFORMACIÓN Y LAS
COMUNICACIONES",TRANSFERENCIAS,0.0,649040.7,649040.7
"FONDO ÚNICO DE TECNOLOGÍAS
DE LA INFORMACIÓN Y LAS
COMUNICACIONES","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,5410.5,5410.5
HOSPITAL MILITAR,ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
HOSPITAL MILITAR,ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,16840.3,16840.3
HOSPITAL MILITAR,DISMINUCIÓN DE PASIVOS,0.0,7476.6,7476.6
HOSPITAL MILITAR,GASTOS COMERC. Y PRODUCCION,0.0,359498.2,359498.2
HOSPITAL MILITAR,GASTOS DE PERSONAL,0.0,100642.5,100642.5
HOSPITAL MILITAR,INVERSION,0.0,20000.0,20000.0
HOSPITAL MILITAR,SERVICIO DE LA DEUDA,0.0,3888.5,3888.5
HOSPITAL MILITAR,TRANSFERENCIAS,35854.3,5680.0,41534.3
HOSPITAL MILITAR,"TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,803.8,803.8
INSTITUTO CARO Y CUERVO,ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
INSTITUTO CARO Y CUERVO,ADQUISICIÓN DE BIENES Y SERVICIOS,1994.2,944.6,2938.8
INSTITUTO CARO Y CUERVO,DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
INSTITUTO CARO Y CUERVO,GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
INSTITUTO CARO Y CUERVO,GASTOS DE PERSONAL,9011.5,0.0,9011.5
INSTITUTO CARO Y CUERVO,INVERSION,3012.8,2204.1,5216.9
INSTITUTO CARO Y CUERVO,SERVICIO DE LA DEUDA,0.0,0.0,0.0
INSTITUTO CARO Y CUERVO,TRANSFERENCIAS,58.5,0.0,58.5
INSTITUTO CARO Y CUERVO,"TRIBUTOS, MULTAS, SANCIONES, INTERÉS",83.2,0.0,83.2
"INSTITUTO CASAS FISCALES DEL
EJÉRCITO",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO CASAS FISCALES DEL
EJÉRCITO",ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,2849.0,2849.0
"INSTITUTO CASAS FISCALES DEL
EJÉRCITO",DISMINUCIÓN DE PASIVOS,0.0,5800.0,5800.0
"INSTITUTO CASAS FISCALES DEL
EJÉRCITO",GASTOS COMERC. Y PRODUCCION,0.0,16431.0,16431.0
"INSTITUTO CASAS FISCALES DEL
EJÉRCITO",GASTOS DE PERSONAL,0.0,6299.0,6299.0
"INSTITUTO CASAS FISCALES DEL
EJÉRCITO",INVERSION,0.0,26500.0,26500.0
"INSTITUTO CASAS FISCALES DEL
EJÉRCITO",SERVICIO DE LA DEUDA,0.0,24.0,24.0
"INSTITUTO CASAS FISCALES DEL
EJÉRCITO",TRANSFERENCIAS,0.0,104.0,104.0
"INSTITUTO CASAS FISCALES DEL
EJÉRCITO","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,4535.0,4535.0
"INSTITUTO COLOMBIANO
AGROPECUARIO (ICA)",ADQUISICION DE ACTIVOS FINANCIEROS,700.0,0.0,700.0
"INSTITUTO COLOMBIANO
AGROPECUARIO (ICA)",ADQUISICIÓN DE BIENES Y SERVICIOS,31738.6,54058.3,85796.9
"INSTITUTO COLOMBIANO
AGROPECUARIO (ICA)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO COLOMBIANO
AGROPECUARIO (ICA)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"INSTITUTO COLOMBIANO
AGROPECUARIO (ICA)",GASTOS DE PERSONAL,191113.8,0.0,191113.8
"INSTITUTO COLOMBIANO
AGROPECUARIO (ICA)",INVERSION,61150.8,26281.5,87432.3
"INSTITUTO COLOMBIANO
AGROPECUARIO (ICA)",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"INSTITUTO COLOMBIANO
AGROPECUARIO (ICA)",TRANSFERENCIAS,17184.3,6324.9,23509.199999999997
"INSTITUTO COLOMBIANO
AGROPECUARIO (ICA)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",4076.8,2000.0,6076.8
"INSTITUTO COLOMBIANO DE
ANTROPOLOGÍA E HISTORIA",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO COLOMBIANO DE
ANTROPOLOGÍA E HISTORIA",ADQUISICIÓN DE BIENES Y SERVICIOS,2354.6,2985.1,5339.7
"INSTITUTO COLOMBIANO DE
ANTROPOLOGÍA E HISTORIA",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO COLOMBIANO DE
ANTROPOLOGÍA E HISTORIA",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"INSTITUTO COLOMBIANO DE
ANTROPOLOGÍA E HISTORIA",GASTOS DE PERSONAL,10967.0,0.0,10967.0
"INSTITUTO COLOMBIANO DE
ANTROPOLOGÍA E HISTORIA",INVERSION,6927.4,5692.9,12620.3
"INSTITUTO COLOMBIANO DE
ANTROPOLOGÍA E HISTORIA",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"INSTITUTO COLOMBIANO DE
ANTROPOLOGÍA E HISTORIA",TRANSFERENCIAS,416.0,50.0,466.0
"INSTITUTO COLOMBIANO DE
ANTROPOLOGÍA E HISTORIA","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",145.6,0.0,145.6
"INSTITUTO COLOMBIANO DE
BIENESTAR FAMILIAR (ICBF)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,84.5,84.5
"INSTITUTO COLOMBIANO DE
BIENESTAR FAMILIAR (ICBF)",ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,113169.7,113169.7
"INSTITUTO COLOMBIANO DE
BIENESTAR FAMILIAR (ICBF)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO COLOMBIANO DE
BIENESTAR FAMILIAR (ICBF)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"INSTITUTO COLOMBIANO DE
BIENESTAR FAMILIAR (ICBF)",GASTOS DE PERSONAL,0.0,976939.2,976939.2
"INSTITUTO COLOMBIANO DE
BIENESTAR FAMILIAR (ICBF)",INVERSION,7497476.6,3274936.3,10772412.899999999
"INSTITUTO COLOMBIANO DE
BIENESTAR FAMILIAR (ICBF)",SERVICIO DE LA DEUDA,0.0,36676.8,36676.8
"INSTITUTO COLOMBIANO DE
BIENESTAR FAMILIAR (ICBF)",TRANSFERENCIAS,0.0,20656.2,20656.2
"INSTITUTO COLOMBIANO DE
BIENESTAR FAMILIAR (ICBF)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,28329.1,28329.1
"INSTITUTO DE HIDROLOGÍA,
METEOROLOGÍA Y ESTUDIOS
AMBIENTALES IDEAM",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"INSTITUTO DE HIDROLOGÍA,
METEOROLOGÍA Y ESTUDIOS
AMBIENTALES IDEAM",ADQUISICIÓN DE BIENES Y SERVICIOS,37722.4,0.0,37722.4
"INSTITUTO DE HIDROLOGÍA,
METEOROLOGÍA Y ESTUDIOS
AMBIENTALES IDEAM",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"INSTITUTO DE HIDROLOGÍA,
METEOROLOGÍA Y ESTUDIOS
AMBIENTALES IDEAM",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"INSTITUTO DE HIDROLOGÍA,
METEOROLOGÍA Y ESTUDIOS
AMBIENTALES IDEAM",GASTOS DE PERSONAL,46182.8,0.0,46182.8
